1,1047,-42
1,1047,-42
1,1047,-42
1,1047,-42
1,1047,-42
1,1047,-42
14,1024,6
7,942,-72
35,923,-21
-7,888,16
-27,926,-58
7,975,-137
5,1141,-171
22,1091,-93
28,1183,-170
36,1106,-29
-14,997,-14
31,1031,23
-25,932,-20
39,957,-338
0,1008,222
-2,971,-144
14,1087,-30
14,973,-87
3,970,-89
18,1004,-15
2,1010,-150
9,982,-151
4,1064,-66
11,954,38
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
-20,962,-107
39,1076,-12
3,996,-224
9,1033,0
5,1021,-60
13,1031,-129
23,859,-23
-24,862,-262
23,1148,69
33,1156,12
12,1140,-224
1,1088,82
5,949,-125
9,930,-259
3,997,86
-5,1003,-159
0,1006,-135
39,1178,-19
0,1064,27
-8,988,-111
25,1031,-8
9,1010,63
-18,996,-262
29,879,-696
7,1162,139
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
7,1104,267
14,933,-122
11,1041,-73
4,1013,-35
14,1056,-14
15,1044,7
3,975,10
14,1041,1
10,1056,82
0,955,-5
18,1061,136
7,985,64
12,1005,100
17,1027,60
-1,1031,52
23,1093,146
4,1037,55
2,1003,23
17,1047,13
13,835,-590
-3,1099,-127
16,1052,148
26,940,73
-9,1067,276
9,972,32
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
2,1076,67
16,1018,81
9,1040,49
13,1038,64
15,1007,87
11,1017,105
8,1024,114
8,1010,88
7,1011,65
10,1011,86
10,1007,95
10,1005,93
11,999,58
11,1005,75
10,1006,94
11,1013,114
6,1010,94
10,1013,92
5,1010,97
9,1012,100
9,1010,91
12,1005,78
10,1006,78
11,1006,85
12,1008,88
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
7,1004,75
10,1006,75
12,1009,96
10,1011,93
10,1010,84
7,1008,93
9,1011,88
10,1013,88
10,1011,88
11,1008,88
14,1010,86
11,1010,79
9,1009,85
8,1009,87
12,1009,84
9,1010,87
11,1009,85
10,1009,92
7,1008,91
9,1011,88
12,1008,84
10,1008,89
9,1009,87
10,1010,88
10,1010,89
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,90
10,1011,83
9,1009,85
12,1009,90
11,1008,86
10,1009,86
9,1010,88
8,1011,93
10,1008,90
9,1009,87
10,1008,86
11,1011,88
9,1010,88
11,1011,85
8,1010,86
9,1010,88
11,1008,83
10,1010,87
8,1010,88
9,1010,88
11,1009,87
9,1010,87
11,1010,85
10,1009,90
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
9,1009,85
